Kpi;From;To;Algorithm;NoOfValues;Result;Orig
%ReturningPatients<28Days;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;303.0;17.82178217821782;9.333333333333334
%ReturningPatients<28Days;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;1.5403438802720348;14.516129032258066
%ReturningPatients<28Days;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;303.0;18.81188118811881;14.516129032258066
%ReturningPatients<28Days;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;12.5;7.4074074074074066
%ReturningPatients<28Days;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;293.0;21.843003412969285;7.4074074074074066
%ReturningPatients<28Days;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;0.0;8.450704225352112
%ReturningPatients<28Days;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;323.0;15.170278637770899;8.450704225352112
%ReturningPatients<28Days;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;11.288718504889381;11.235955056179774
%ReturningPatients<28Days;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;248.0;17.741935483870968;11.235955056179774
%ReturningPatients<28Days;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;0.0;8.421052631578947
%ReturningPatients<28Days;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;277.0;16.967509025270758;8.421052631578947
%ReturningPatients<28Days;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;3.3908344993262194;5.88235294117647
%ReturningPatients<28Days;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;303.0;17.82178217821782;5.88235294117647
%ReturningPatients<28Days;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;0.0;3.508771929824561
%ReturningPatients<28Days;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;274.0;16.05839416058394;3.508771929824561
%ReturningPatients<28Days;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;0.0;18.6046511627907
%ReturningPatients<28Days;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;288.0;14.583333333333334;18.6046511627907
%ReturningPatients<28Days;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;0.0;0.0
%ReturningPatients<28Days;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;279.0;17.20430107526882;0.0
%ReturningPatients<28Days;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;0.0;0.0
%ReturningPatients<28Days;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;311.0;17.363344051446948;0.0
%ReturningPatients<28Days;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;0.0;0.0
%ReturningPatients<28Days;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;303.0;16.5016501650165;0.0
%ReturningPatients<28Days;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;0.0;0.0
%ReturningPatients<28Days;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;48.0;8.333333333333332;0.0
%ReturningPatients<28Days;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;0.0;4.761904761904762
%ReturningPatients<28Days;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;107.0;3.7383177570093453;4.761904761904762
%ReturningPatients<28Days;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;50.0;11.538461538461538
%ReturningPatients<28Days;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;256.0;12.109375;11.538461538461538
%ReturningPatients<28Days;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;50.0;19.148936170212767
%ReturningPatients<28Days;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;266.0;15.037593984962406;19.148936170212767
%ReturningPatients<28Days;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;15.120682570734402;5.357142857142857
%ReturningPatients<28Days;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;283.0;14.487632508833922;5.357142857142857
%ReturningPatients<28Days;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;42.857142857142854;16.176470588235293
%ReturningPatients<28Days;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;287.0;14.634146341463413;16.176470588235293
%ReturningPatients<28Days;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;0.0;13.333333333333334
%ReturningPatients<28Days;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;298.0;11.409395973154362;13.333333333333334
%ReturningPatients<28Days;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;22.22222222222222;7.6923076923076925
%ReturningPatients<28Days;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;317.0;9.14826498422713;7.6923076923076925
%ReturningPatients<28Days;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;24.46997147458689;9.333333333333334
%ReturningPatients<28Days;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;317.0;11.67192429022082;9.333333333333334
%ReturningPatients<28Days;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;0.0;14.516129032258066
%ReturningPatients<28Days;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;305.0;10.819672131147541;14.516129032258066
%ReturningPatients<28Days;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;12.5;7.4074074074074066
%ReturningPatients<28Days;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;350.0;13.714285714285715;7.4074074074074066
%ReturningPatients<28Days;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;0.0;8.450704225352112
%ReturningPatients<28Days;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;321.0;11.838006230529595;8.450704225352112
%ReturningPatients<28Days;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;18.42020164866517;11.235955056179774
%ReturningPatients<28Days;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;343.0;12.82798833819242;11.235955056179774
%ReturningPatients<28Days;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;0.0;8.421052631578947
%ReturningPatients<28Days;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;356.0;12.640449438202248;8.421052631578947
%ReturningPatients<28Days;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;0.0;5.88235294117647
%ReturningPatients<28Days;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;329.0;12.462006079027356;5.88235294117647
%ReturningPatients<28Days;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;14.569935703233082;3.508771929824561
%ReturningPatients<28Days;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;335.0;13.432835820895523;3.508771929824561
%ReturningPatients<28Days;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;0.0;18.6046511627907
%ReturningPatients<28Days;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;337.0;11.572700296735905;18.6046511627907
%ReturningPatients<28Days;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;0.0;0.0
%ReturningPatients<28Days;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;342.0;11.403508771929824;0.0
%ReturningPatients<28Days;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;0.0;0.0
%ReturningPatients<28Days;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;293.0;7.849829351535837;0.0
%ReturningPatients<28Days;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;0.0;0.0
%ReturningPatients<28Days;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;355.0;12.676056338028168;0.0
%ReturningPatients<28Days;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;0.0;0.0
%ReturningPatients<28Days;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;56.0;5.357142857142857;0.0
%ReturningPatients<28Days;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;28.42360927067051;4.761904761904762
%ReturningPatients<28Days;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;158.0;12.658227848101266;4.761904761904762
%ReturningPatients<28Days;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;0.0;11.538461538461538
%ReturningPatients<28Days;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;379.0;14.775725593667547;11.538461538461538
%ReturningPatients<28Days;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;17.169772282815003;19.148936170212767
%ReturningPatients<28Days;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;406.0;13.546798029556651;19.148936170212767
%ReturningPatients<28Days;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;0.0;5.357142857142857
%ReturningPatients<28Days;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;368.0;11.41304347826087;5.357142857142857
%ReturningPatients<28Days;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;0.0;16.176470588235293
%ReturningPatients<28Days;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;456.0;12.5;16.176470588235293
%ReturningPatients<28Days;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;24.388854251757905;13.333333333333334
%ReturningPatients<28Days;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;407.0;15.47911547911548;13.333333333333334
%ReturningPatients<28Days;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;0.0;7.6923076923076925
%ReturningPatients<28Days;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;499.0;15.430861723446892;7.6923076923076925
%ReturningPatients<28Days;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;25.0;9.333333333333334
%ReturningPatients<28Days;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;487.0;12.93634496919918;9.333333333333334
%ReturningPatients<28Days;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;0.0;14.516129032258066
%ReturningPatients<28Days;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;481.0;13.513513513513514;14.516129032258066
%ReturningPatients<28Days;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;12.5;7.4074074074074066
%ReturningPatients<28Days;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;468.0;12.179487179487179;7.4074074074074066
%ReturningPatients<28Days;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;8.711752977806235;8.450704225352112
%ReturningPatients<28Days;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;456.0;16.00877192982456;8.450704225352112
%ReturningPatients<28Days;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;14.935683089442017;11.235955056179774
%ReturningPatients<28Days;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;458.0;15.938864628820962;11.235955056179774
%ReturningPatients<28Days;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;22.22222222222222;8.421052631578947
%ReturningPatients<28Days;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;494.0;15.182186234817813;8.421052631578947
%ReturningPatients<28Days;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;2.586170713931535;5.88235294117647
%ReturningPatients<28Days;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;468.0;14.316239316239315;5.88235294117647
%ReturningPatients<28Days;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;0.0;3.508771929824561
%ReturningPatients<28Days;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;479.0;14.613778705636744;3.508771929824561
%ReturningPatients<28Days;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;17.51410854002551;18.6046511627907
%ReturningPatients<28Days;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;421.0;12.351543942992874;18.6046511627907
%ReturningPatients<28Days;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;0.0;0.0
%ReturningPatients<28Days;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;464.0;14.439655172413794;0.0
%ReturningPatients<28Days;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;0.0;0.0
%ReturningPatients<28Days;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;451.0;16.186252771618626;0.0
%ReturningPatients<28Days;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;0.0;0.0
%ReturningPatients<28Days;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;481.0;13.513513513513514;0.0
%ReturningPatients<28Days;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;0.0;0.0
%ReturningPatients<28Days;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;72.0;11.11111111111111;0.0
%ReturningPatients<28Days;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;8.540577153036928;4.761904761904762
%ReturningPatients<28Days;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;154.0;9.090909090909092;4.761904761904762
%ReturningPatients<28Days;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;50.0;11.538461538461538
%ReturningPatients<28Days;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;355.0;23.098591549295776;11.538461538461538
%ReturningPatients<28Days;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;22.901458963356877;19.148936170212767
%ReturningPatients<28Days;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;374.0;28.342245989304814;19.148936170212767
%ReturningPatients<28Days;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;5.0678277341785725;5.357142857142857
%ReturningPatients<28Days;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;344.0;26.744186046511626;5.357142857142857
%ReturningPatients<28Days;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;42.857142857142854;16.176470588235293
%ReturningPatients<28Days;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;457.0;23.194748358862142;16.176470588235293
%ReturningPatients<28Days;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;0.0;13.333333333333334
%ReturningPatients<28Days;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;468.0;19.444444444444446;13.333333333333334
%ReturningPatients<28Days;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;10.158141712920974;7.6923076923076925
%ReturningPatients<28Days;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;462.0;18.83116883116883;7.6923076923076925
%ReturningPatients<28Days;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;25.0;9.333333333333334
%ReturningPatients<28Days;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;477.0;19.49685534591195;9.333333333333334
%ReturningPatients<28Days;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;38.34179946925394;14.516129032258066
%ReturningPatients<28Days;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;479.0;20.876826722338205;14.516129032258066
%ReturningPatients<28Days;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;0.0;7.4074074074074066
%ReturningPatients<28Days;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;524.0;22.900763358778626;7.4074074074074066
%ReturningPatients<28Days;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;28.57142857142857;8.450704225352112
%ReturningPatients<28Days;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;525.0;20.952380952380953;8.450704225352112
%ReturningPatients<28Days;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;21.19200297628996;11.235955056179774
%ReturningPatients<28Days;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;522.0;18.773946360153257;11.235955056179774
%ReturningPatients<28Days;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;0.0;8.421052631578947
%ReturningPatients<28Days;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;516.0;19.379844961240313;8.421052631578947
%ReturningPatients<28Days;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;28.57142857142857;5.88235294117647
%ReturningPatients<28Days;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;557.0;21.903052064631957;5.88235294117647
%ReturningPatients<28Days;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;0.0;3.508771929824561
%ReturningPatients<28Days;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;529.0;22.873345935727787;3.508771929824561
%ReturningPatients<28Days;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;44.512169328396595;18.6046511627907
%ReturningPatients<28Days;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;495.0;22.22222222222222;18.6046511627907
%ReturningPatients<28Days;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;0.0;0.0
%ReturningPatients<28Days;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;513.0;20.2729044834308;0.0
%ReturningPatients<28Days;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;0.0;0.0
%ReturningPatients<28Days;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;510.0;23.333333333333332;0.0
%ReturningPatients<28Days;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;0.0;0.0
%ReturningPatients<28Days;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;569.0;18.27768014059754;0.0
%ReturningPatients<28Days;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;0.0;0.0
%ReturningPatients<28Days;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;82.0;23.170731707317074;0.0
%ReturningPatients<28Days;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;50.0;4.761904761904762
%ReturningPatients<28Days;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;203.0;11.822660098522167;4.761904761904762
%ReturningPatients<28Days;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;50.0;11.538461538461538
%ReturningPatients<28Days;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;466.0;19.098712446351932;11.538461538461538
%ReturningPatients<28Days;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;27.682278695258255;19.148936170212767
%ReturningPatients<28Days;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;450.0;15.555555555555555;19.148936170212767
%ReturningPatients<28Days;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;0.0;5.357142857142857
%ReturningPatients<28Days;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;452.0;16.150442477876105;5.357142857142857
%ReturningPatients<28Days;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;22.950020648624708;16.176470588235293
%ReturningPatients<28Days;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;503.0;19.681908548707753;16.176470588235293
%ReturningPatients<28Days;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;30.318939067851524;13.333333333333334
%ReturningPatients<28Days;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;532.0;17.481203007518797;13.333333333333334
%ReturningPatients<28Days;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;PaPPI;91.0;4.664319759078584;7.6923076923076925
%ReturningPatients<28Days;2014-05-01T00:00:00.000Z;2014-05-31T23:59:59.999Z;Pripel;526.0;13.688212927756654;7.6923076923076925
%ReturningPatients<28Days;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;PaPPI;75.0;3.053708024598354;9.333333333333334
%ReturningPatients<28Days;2014-06-01T00:00:00.000Z;2014-06-30T23:59:59.999Z;Pripel;510.0;15.294117647058824;9.333333333333334
%ReturningPatients<28Days;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;PaPPI;62.0;18.362288155750573;14.516129032258066
%ReturningPatients<28Days;2014-07-01T00:00:00.000Z;2014-07-31T23:59:59.999Z;Pripel;550.0;16.545454545454547;14.516129032258066
%ReturningPatients<28Days;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;PaPPI;81.0;6.211391518280463;7.4074074074074066
%ReturningPatients<28Days;2014-08-01T00:00:00.000Z;2014-08-31T23:59:59.999Z;Pripel;531.0;17.13747645951036;7.4074074074074066
%ReturningPatients<28Days;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;PaPPI;71.0;0.0;8.450704225352112
%ReturningPatients<28Days;2014-09-01T00:00:00.000Z;2014-09-30T23:59:59.999Z;Pripel;543.0;17.863720073664823;8.450704225352112
%ReturningPatients<28Days;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;PaPPI;89.0;24.65269755745412;11.235955056179774
%ReturningPatients<28Days;2014-10-01T00:00:00.000Z;2014-10-31T23:59:59.999Z;Pripel;557.0;16.696588868940754;11.235955056179774
%ReturningPatients<28Days;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;PaPPI;95.0;22.22222222222222;8.421052631578947
%ReturningPatients<28Days;2014-11-01T00:00:00.000Z;2014-11-30T23:59:59.999Z;Pripel;542.0;17.343173431734318;8.421052631578947
%ReturningPatients<28Days;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;PaPPI;68.0;24.719881687400505;5.88235294117647
%ReturningPatients<28Days;2014-12-01T00:00:00.000Z;2014-12-31T23:59:59.999Z;Pripel;557.0;14.362657091561939;5.88235294117647
%ReturningPatients<28Days;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;PaPPI;57.0;4.255935478801668;3.508771929824561
%ReturningPatients<28Days;2015-01-01T00:00:00.000Z;2015-01-31T23:59:59.999Z;Pripel;596.0;14.76510067114094;3.508771929824561
%ReturningPatients<28Days;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;PaPPI;43.0;50.0;18.6046511627907
%ReturningPatients<28Days;2015-02-01T00:00:00.000Z;2015-02-28T23:59:59.999Z;Pripel;499.0;16.23246492985972;18.6046511627907
%ReturningPatients<28Days;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;PaPPI;9.0;0.0;0.0
%ReturningPatients<28Days;2015-03-01T00:00:00.000Z;2015-03-31T23:59:59.999Z;Pripel;533.0;13.50844277673546;0.0
%ReturningPatients<28Days;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;PaPPI;8.0;0.0;0.0
%ReturningPatients<28Days;2015-04-01T00:00:00.000Z;2015-04-30T23:59:59.999Z;Pripel;544.0;15.073529411764705;0.0
%ReturningPatients<28Days;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;PaPPI;6.0;0.0;0.0
%ReturningPatients<28Days;2015-05-01T00:00:00.000Z;2015-05-31T23:59:59.999Z;Pripel;545.0;15.412844036697248;0.0
%ReturningPatients<28Days;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;PaPPI;2.0;0.0;0.0
%ReturningPatients<28Days;2015-06-01T00:00:00.000Z;2015-06-30T23:59:59.999Z;Pripel;81.0;16.049382716049383;0.0
%ReturningPatients<28Days;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;PaPPI;21.0;0.0;4.761904761904762
%ReturningPatients<28Days;2013-11-01T00:00:00.000Z;2013-11-30T23:59:59.999Z;Pripel;123.0;15.447154471544716;4.761904761904762
%ReturningPatients<28Days;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;PaPPI;26.0;0.0;11.538461538461538
%ReturningPatients<28Days;2013-12-01T00:00:00.000Z;2013-12-31T23:59:59.999Z;Pripel;306.0;21.895424836601308;11.538461538461538
%ReturningPatients<28Days;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;PaPPI;47.0;50.0;19.148936170212767
%ReturningPatients<28Days;2014-01-01T00:00:00.000Z;2014-01-31T23:59:59.999Z;Pripel;332.0;21.084337349397593;19.148936170212767
%ReturningPatients<28Days;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;PaPPI;56.0;18.606233871893846;5.357142857142857
%ReturningPatients<28Days;2014-02-01T00:00:00.000Z;2014-02-28T23:59:59.999Z;Pripel;314.0;25.159235668789808;5.357142857142857
%ReturningPatients<28Days;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;PaPPI;68.0;42.857142857142854;16.176470588235293
%ReturningPatients<28Days;2014-03-01T00:00:00.000Z;2014-03-31T23:59:59.999Z;Pripel;375.0;21.333333333333336;16.176470588235293
%ReturningPatients<28Days;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;PaPPI;75.0;25.14280464036989;13.333333333333334
%ReturningPatients<28Days;2014-04-01T00:00:00.000Z;2014-04-30T23:59:59.999Z;Pripel;376.0;17.287234042553195;13.333333333333334
